Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2019-10-15 11:00 AM,2019,10,15,11,38.6,109,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-10-15 02:00 PM,2019,10,15,14,-999.0,-999,N/A,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 03:00 PM,2019,10,15,15,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 04:00 PM,2019,10,15,16,32.2,93,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 05:00 PM,2019,10,15,17,32.2,93,Moderate,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-10-15 06:00 PM,2019,10,15,18,34.6,98,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 07:00 PM,2019,10,15,19,36.9,104,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 08:00 PM,2019,10,15,20,37.7,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 09:00 PM,2019,10,15,21,40.7,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 10:00 PM,2019,10,15,22,44.3,123,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-15 11:00 PM,2019,10,15,23,46.0,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 12:00 AM,2019,10,16,00,48.0,132,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 01:00 AM,2019,10,16,01,46.1,127,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 02:00 AM,2019,10,16,02,43.5,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 03:00 AM,2019,10,16,03,42.7,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 04:00 AM,2019,10,16,04,45.5,126,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 05:00 AM,2019,10,16,05,48.7,134,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 06:00 AM,2019,10,16,06,50.3,137,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 07:00 AM,2019,10,16,07,56.5,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 08:00 AM,2019,10,16,08,54.6,148,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 09:00 AM,2019,10,16,09,52.1,142,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 10:00 AM,2019,10,16,10,49.8,136,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 11:00 AM,2019,10,16,11,52.5,143,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 12:00 PM,2019,10,16,12,50.8,139,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 01:00 PM,2019,10,16,13,49.7,136,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 02:00 PM,2019,10,16,14,47.6,131,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 03:00 PM,2019,10,16,15,49.4,135,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 04:00 PM,2019,10,16,16,50.8,139,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 05:00 PM,2019,10,16,17,52.4,143,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 06:00 PM,2019,10,16,18,52.9,144,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 07:00 PM,2019,10,16,19,55.9,151,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 08:00 PM,2019,10,16,20,61.7,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 09:00 PM,2019,10,16,21,62.6,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 10:00 PM,2019,10,16,22,65.0,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-16 11:00 PM,2019,10,16,23,64.2,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 12:00 AM,2019,10,17,00,64.2,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 01:00 AM,2019,10,17,01,66.0,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 02:00 AM,2019,10,17,02,66.8,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 03:00 AM,2019,10,17,03,66.5,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 04:00 AM,2019,10,17,04,66.4,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 05:00 AM,2019,10,17,05,68.7,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 06:00 AM,2019,10,17,06,68.2,158,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 07:00 AM,2019,10,17,07,69.3,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 08:00 AM,2019,10,17,08,76.9,162,Unhealthy,91.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 09:00 AM,2019,10,17,09,77.9,163,Unhealthy,80.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 10:00 AM,2019,10,17,10,78.3,163,Unhealthy,79.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 11:00 AM,2019,10,17,11,74.8,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 12:00 PM,2019,10,17,12,68.5,158,Unhealthy,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 01:00 PM,2019,10,17,13,63.4,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 02:00 PM,2019,10,17,14,61.3,154,Unhealthy,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 03:00 PM,2019,10,17,15,59.2,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 04:00 PM,2019,10,17,16,57.4,152,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 05:00 PM,2019,10,17,17,55.4,150,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 06:00 PM,2019,10,17,18,53.3,145,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 07:00 PM,2019,10,17,19,55.3,150,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 08:00 PM,2019,10,17,20,58.5,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 09:00 PM,2019,10,17,21,59.3,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 10:00 PM,2019,10,17,22,56.6,152,Unhealthy,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-17 11:00 PM,2019,10,17,23,57.0,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 12:00 AM,2019,10,18,00,81.1,164,Unhealthy,105.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 01:00 AM,2019,10,18,01,108.5,178,Unhealthy,136.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 02:00 AM,2019,10,18,02,77.7,162,Unhealthy,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 03:00 AM,2019,10,18,03,73.4,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 04:00 AM,2019,10,18,04,52.6,143,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 05:00 AM,2019,10,18,05,38.3,108,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 06:00 AM,2019,10,18,06,27.6,84,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 07:00 AM,2019,10,18,07,25.8,80,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 08:00 AM,2019,10,18,08,21.4,71,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 09:00 AM,2019,10,18,09,19.6,67,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 10:00 AM,2019,10,18,10,19.3,66,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 11:00 AM,2019,10,18,11,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 12:00 PM,2019,10,18,12,18.5,64,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 01:00 PM,2019,10,18,13,18.7,65,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 02:00 PM,2019,10,18,14,16.8,61,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 03:00 PM,2019,10,18,15,14.4,56,Moderate,12.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 04:00 PM,2019,10,18,16,19.2,66,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 05:00 PM,2019,10,18,17,25.1,78,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 06:00 PM,2019,10,18,18,26.5,81,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 07:00 PM,2019,10,18,19,27.2,83,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 08:00 PM,2019,10,18,20,32.1,93,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 09:00 PM,2019,10,18,21,31.5,92,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 10:00 PM,2019,10,18,22,30.7,90,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-18 11:00 PM,2019,10,18,23,27.8,84,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 12:00 AM,2019,10,19,00,26.9,82,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 01:00 AM,2019,10,19,01,27.4,83,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 02:00 AM,2019,10,19,02,35.7,101,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 03:00 AM,2019,10,19,03,41.1,115,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 04:00 AM,2019,10,19,04,33.3,96,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 05:00 AM,2019,10,19,05,28.7,86,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 06:00 AM,2019,10,19,06,30.8,90,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 07:00 AM,2019,10,19,07,31.3,91,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 08:00 AM,2019,10,19,08,34.1,97,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 09:00 AM,2019,10,19,09,28.0,84,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 10:00 AM,2019,10,19,10,26.0,80,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 11:00 AM,2019,10,19,11,23.0,74,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 12:00 PM,2019,10,19,12,23.0,74,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 01:00 PM,2019,10,19,13,23.5,75,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 02:00 PM,2019,10,19,14,21.7,71,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 03:00 PM,2019,10,19,15,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 04:00 PM,2019,10,19,16,24.9,78,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 05:00 PM,2019,10,19,17,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 06:00 PM,2019,10,19,18,28.6,86,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 07:00 PM,2019,10,19,19,43.0,119,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 08:00 PM,2019,10,19,20,57.5,152,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 09:00 PM,2019,10,19,21,67.7,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 10:00 PM,2019,10,19,22,62.3,155,Unhealthy,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-19 11:00 PM,2019,10,19,23,55.6,151,Unhealthy,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 12:00 AM,2019,10,20,00,59.3,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 01:00 AM,2019,10,20,01,60.1,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 02:00 AM,2019,10,20,02,56.5,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 03:00 AM,2019,10,20,03,59.3,153,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 04:00 AM,2019,10,20,04,60.1,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 05:00 AM,2019,10,20,05,78.5,163,Unhealthy,97.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 06:00 AM,2019,10,20,06,92.8,170,Unhealthy,107.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 07:00 AM,2019,10,20,07,91.9,170,Unhealthy,91.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 08:00 AM,2019,10,20,08,72.4,160,Unhealthy,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 09:00 AM,2019,10,20,09,64.7,156,Unhealthy,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 10:00 AM,2019,10,20,10,58.8,153,Unhealthy,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 11:00 AM,2019,10,20,11,53.9,146,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 12:00 PM,2019,10,20,12,50.9,139,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 01:00 PM,2019,10,20,13,52.9,144,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 02:00 PM,2019,10,20,14,51.9,141,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 03:00 PM,2019,10,20,15,55.9,151,Unhealthy,60.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 04:00 PM,2019,10,20,16,57.4,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 05:00 PM,2019,10,20,17,59.7,153,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 06:00 PM,2019,10,20,18,67.7,157,Unhealthy,77.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 07:00 PM,2019,10,20,19,70.4,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 08:00 PM,2019,10,20,20,73.9,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 09:00 PM,2019,10,20,21,73.2,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 10:00 PM,2019,10,20,22,69.6,158,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-20 11:00 PM,2019,10,20,23,70.9,159,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 12:00 AM,2019,10,21,00,72.3,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 01:00 AM,2019,10,21,01,74.7,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 02:00 AM,2019,10,21,02,74.7,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 03:00 AM,2019,10,21,03,77.0,162,Unhealthy,82.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 04:00 AM,2019,10,21,04,78.5,163,Unhealthy,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 05:00 AM,2019,10,21,05,86.6,167,Unhealthy,99.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 06:00 AM,2019,10,21,06,88.5,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 07:00 AM,2019,10,21,07,114.5,181,Unhealthy,138.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 08:00 AM,2019,10,21,08,127.7,188,Unhealthy,141.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 09:00 AM,2019,10,21,09,105.3,177,Unhealthy,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 10:00 AM,2019,10,21,10,82.1,165,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 11:00 AM,2019,10,21,11,69.0,158,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 12:00 PM,2019,10,21,12,60.5,154,Unhealthy,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 01:00 PM,2019,10,21,13,56.7,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 02:00 PM,2019,10,21,14,53.8,146,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 03:00 PM,2019,10,21,15,47.9,132,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 04:00 PM,2019,10,21,16,45.4,125,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 05:00 PM,2019,10,21,17,45.2,125,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 06:00 PM,2019,10,21,18,51.6,141,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 07:00 PM,2019,10,21,19,54.7,148,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 08:00 PM,2019,10,21,20,56.8,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 09:00 PM,2019,10,21,21,57.6,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 10:00 PM,2019,10,21,22,64.9,156,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-21 11:00 PM,2019,10,21,23,64.9,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 12:00 AM,2019,10,22,00,55.2,150,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 01:00 AM,2019,10,22,01,50.0,137,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 02:00 AM,2019,10,22,02,46.6,128,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 03:00 AM,2019,10,22,03,41.2,115,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 04:00 AM,2019,10,22,04,43.0,119,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 05:00 AM,2019,10,22,05,41.5,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 06:00 AM,2019,10,22,06,40.7,114,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 07:00 AM,2019,10,22,07,42.8,119,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 08:00 AM,2019,10,22,08,42.4,118,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 09:00 AM,2019,10,22,09,43.2,120,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 10:00 AM,2019,10,22,10,37.6,106,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 11:00 AM,2019,10,22,11,33.1,95,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 12:00 PM,2019,10,22,12,30.5,90,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 01:00 PM,2019,10,22,13,32.4,94,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 02:00 PM,2019,10,22,14,32.2,93,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 03:00 PM,2019,10,22,15,30.4,89,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 04:00 PM,2019,10,22,16,31.0,91,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 05:00 PM,2019,10,22,17,42.5,118,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 06:00 PM,2019,10,22,18,42.7,119,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 07:00 PM,2019,10,22,19,44.8,124,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 08:00 PM,2019,10,22,20,39.9,112,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 09:00 PM,2019,10,22,21,36.9,104,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 10:00 PM,2019,10,22,22,37.4,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-22 11:00 PM,2019,10,22,23,36.7,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-23 12:00 AM,2019,10,23,00,34.9,99,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-23 01:00 AM,2019,10,23,01,32.5,94,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-23 02:00 AM,2019,10,23,02,30.8,90,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-23 03:00 AM,2019,10,23,03,31.4,92,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-10-23 04:00 AM,2019,10,23,04,30.7,90,Moderate,30.0,UG/M3,1 Hr,Valid
